"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.774633968E1,-1.141735363E1,1.128096199E1,3.547957659E0,1.643788523E1
1.774884573E1,-6.890132904E0,1.084995556E1,9.601200819E-1,1.288864995E1
1.775135182E1,-2.537887573E0,1.010548782E1,-1.350150228E0,1.050641057E1
1.775385786E1,1.307079315E0,9.073583603E0,-3.030808926E0,9.655266878E0
1.775636390E1,4.534399033E0,7.852645874E0,-3.868895054E0,9.858659683E0
1.775886994E1,7.194320202E0,6.662814617E0,-4.007678986E0,1.059305587E1
1.776137604E1,9.233902931E0,5.592624664E0,-3.732504129E0,1.142252166E1
1.776388208E1,1.082363415E1,4.788337231E0,-3.311068296E0,1.228993095E1
1.776638812E1,1.208315659E1,4.230510235E0,-3.045166016E0,1.315951846E1
1.776889416E1,1.296401405E1,3.866502285E0,-3.114856958E0,1.388228490E1
1.777140026E1,1.357687569E1,3.813860178E0,-3.323032379E0,1.448860335E1
1.777390630E1,1.389542007E1,4.139284134E0,-3.964607954E0,1.503111734E1
1.777641234E1,1.397199059E1,4.793122768E0,-5.429912567E0,1.573767763E1
1.777891838E1,1.384517097E1,5.583053589E0,-7.502994537E0,1.670790752E1
1.778142448E1,1.354576874E1,6.337091446E0,-9.595518112E0,1.776852685E1
1.778393052E1,1.307408428E1,7.009773731E0,-1.105842972E1,1.850290451E1
1.778643656E1,1.249950695E1,7.701898098E0,-1.127139091E1,1.850948842E1
1.778894260E1,1.193928814E1,8.448758125E0,-1.004088211E1,1.774112253E1
1.779144870E1,1.148913765E1,9.202795982E0,-7.610970497E0,1.657162061E1
1.779395474E1,1.125224876E1,9.887741089E0,-4.718646049E0,1.570497204E1
1.779646078E1,1.125224876E1,1.043599701E1,-2.142772675E0,1.549563198E1
1.779896682E1,1.145803165E1,1.079252720E1,-5.434698462E-1,1.574993626E1
1.780147291E1,1.184357452E1,1.087388325E1,-2.177468538E-1,1.607977015E1
1.780397896E1,1.237268734E1,1.062024403E1,-7.348956466E-1,1.632216428E1
1.780648500E1,1.300469208E1,1.008873844E1,-1.561017632E0,1.653304072E1
1.780899109E1,1.358405399E1,9.420842171E0,-2.449054003E0,1.671157251E1
1.781149713E1,1.404377556E1,8.748159409E0,-3.138785124E0,1.684072139E1
1.781400317E1,1.433121300E1,8.245368004E0,-3.516851187E0,1.690378661E1
1.781650922E1,1.441974735E1,7.926823139E0,-3.610171080E0,1.684627478E1
