Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),magnitude
9.847272445,20.8381958,7.122535706,-4.203890324,22.41949181,
9.849778486,21.56112671,6.253343105,-3.734897137,22.75820603,
9.852284476,22.23889351,5.154438972,-4.108177185,23.19512331,
9.854790518,22.91157532,3.833002806,-4.725824833,23.70581394,
9.857296559,23.46461678,2.494517565,-5.063511848,24.13400113,
9.859802601,23.81636238,1.541875124,-4.876871586,24.35940008,
9.862308643,23.80439758,1.244866014,-4.295116425,24.2207981,
9.864814684,23.37129784,1.539482236,-3.605385542,23.69781368,
9.867320726,22.59542465,2.188236237,-2.956631422,22.89286488,
9.869826768,21.64756775,2.992523909,-2.489732027,21.99479835,
9.872332809,20.64437675,3.799503326,-2.248056889,21.11114106,
9.874838851,19.76800537,4.543970108,-2.209771633,20.4035485,
9.877344893,19.03071594,5.178367138,-2.317448616,19.8583535,
9.879850934,18.44417572,5.693123341,-2.499303341,19.46396128,
9.882356976,17.96770477,6.049952984,-2.729313374,19.15435975,
9.884863018,17.51516342,6.262914181,-2.963809967,18.83584915,
9.887369059,17.06022644,6.301199436,-3.212962627,18.46833965,
9.889875101,16.58884048,6.217450619,-3.454637766,18.04940007,
9.892381143,16.07169151,6.011667728,-3.689433336,17.55139126,
9.894887132,15.53779411,5.697908878,-3.95503664,17.01562595,
9.897393174,14.99910927,5.326722145,-4.228117466,16.46888657,
9.899899215,14.48196125,4.898406982,-4.481756687,15.93134444,
9.902405257,13.9863472,4.450650215,-4.742574692,15.42459756,
9.904911299,13.47877026,3.993321896,-4.963013172,14.90823152,
9.90741734,12.9759779,3.497708559,-5.125725269,14.38342891,
9.909923382,12.50907898,3.004487991,-5.26690197,13.90123237,
9.912429424,12.02782249,2.48733902,-5.341378212,13.39349434,
9.914935465,11.53490067,1.980060697,-5.314758301,12.85384104,
9.917441507,11.0368948,1.494018674,-5.161617756,12.27548111,
9.919947549,10.54845905,1.029511929,-4.979763031,11.71016324,
9.92245359,10.08873844,0.6008976102,-4.829015255,11.20103163,
9.924959632,9.693623543,0.2368894368,-4.737788677,10.79208486,
9.927465674,9.34427166,-0.08135596663,-4.721039295,10.46949109,
9.929971715,9.066405296,-0.371186614,-4.704289436,10.22095023,
9.932477757,8.882157326,-0.5626124144,-4.66839695,10.05003391,
9.934983747,8.776873589,-0.6942176819,-4.615755081,9.940857264,
9.937489788,8.798408508,-0.7277171612,-4.570291042,9.941283859,
9.93999583,8.896514893,-0.684646368,-4.517649174,10.00129351,
9.942501872,9.066405296,-0.5506483316,-4.438685894,10.10964149,
9.945007913,9.253045082,-0.3783650696,-4.321437836,10.21943386,
9.947513955,9.511769295,-0.1746760458,-4.223331928,10.40868865,
9.950019997,9.746265411,0.0382851623,-4.16081953,10.59733808,
9.952526038,9.985847473,0.2584248483,-4.16081953,10.8211068,
9.95503208,10.20120144,0.4453641176,-4.203890324,11.04244329,
9.957538122,10.40010452,0.5697908998,-4.254438877,11.25109265,
9.960044163,10.56520939,0.6870391965,-4.278367043,11.41928618,
9.962550205,10.69920731,0.789930582,-4.275974274,11.5490685,
9.965056247,10.76381397,0.818644464,-4.256831646,11.60389959,
9.967562288,10.79970551,0.7923234105,-4.247260094,11.63188006,
9.97006833,10.8116703,0.766002357,-4.26879549,11.64910251,
9.972574372,10.8116703,0.6918248534,-4.266402721,11.64358315,
9.975080413,10.8116703,0.608076036,-4.235296249,11.62754082,
9.977586455,10.76859951,0.5243272781,-4.17517662,11.56156366,
9.980092497,10.74706364,0.4190430641,-4.074677944,11.50121621,
9.982598538,10.67767239,0.2922234535,-3.947858334,11.38787371,
9.985104528,10.6226368,0.1770688742,-3.849752426,11.30010441,
9.98761057,10.54367352,0.06939185411,-3.732504129,11.18505492,
9.990116611,10.43599701,-0.04785645381,-3.658326626,11.05873761,
9.992622653,10.33041382,-0.1483550072,-3.62452817,10.94882018,
9.995128695,10.24427223,-0.2656033039,-3.5766716,10.85395036,
9.997634736,10.1270237,-0.4118646085,-3.473780155,10.71416772,
10.00014078,9.990633011,-0.5913262963,-3.334996462,10.54915239,
10.00264682,9.854242325,-0.7444669604,-3.205784082,10.38929133,
10.00515286,9.731908798,-0.9122636318,-3.102892876,10.25525319,
10.0076589,9.62183857,-1.077368379,-3.021237612,10.14240488,
10.01016495,9.49980545,-1.220937729,-2.91116786,10.01058894,
10.01267099,9.401699066,-1.364507079,-2.851347208,9.918871196,
10.01517703,9.346664429,-1.472483277,-2.796312332,9.866494089,
