Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),magnitude
10.75869713,9.851848602,-10.45274639,-28.15694237,31.609053,
10.76120318,12.32004547,-6.404090881,-31.90141106,34.79218199,
10.76370922,15.62632847,-1.46769762,-33.96043396,37.41186112,
10.76621526,19.32264137,3.80907464,-33.52224731,38.87948796,
10.7687213,23.17478561,9.140582085,-30.34039307,39.25761557,
10.77122734,27.06521606,14.01027584,-24.65684128,39.20170368,
10.77373338,30.21596527,17.56541252,-16.32772446,38.57645474,
10.77623942,32.03779984,19.84936142,-5.805585861,38.13295942,
10.77874547,31.80569839,21.00329971,4.781158924,38.41354618,
10.78125151,29.45205688,21.02483559,13.30409431,38.55471815,
10.78375755,25.7007103,19.44736671,17.58694649,36.71549085,
10.78626359,21.604496,16.40190125,16.6534481,31.82945092,
10.78876963,18.08973885,12.48754311,11.84357452,24.96893353,
10.79127568,15.63589954,8.743373871,4.687539577,18.51758538,
10.79378172,14.20170116,5.798407555,-3.035594702,15.63728497,
10.79628776,13.73480225,4.14646244,-10.62742233,17.85441259,
10.79879385,13.86909962,3.595814228,-16.73719597,22.03214772,
10.80129989,14.1682024,3.993321896,-21.18066788,25.79351218,
10.80380594,14.34796238,4.941477776,-22.74647141,27.34381445,
10.80631198,14.09163189,6.667600155,-21.66192436,26.68838602,
10.80881802,13.14108276,8.415258408,-17.82174301,23.68795378,
10.81132406,11.54207897,9.916455269,-12.30568886,19.57001917,
10.8138301,9.320343018,11.08475113,-6.152844429,15.73524694,
10.81633614,6.634100914,12.0350008,0.4381856322,13.74934711,
10.81884219,3.916751623,12.81087303,4.840979099,14.24410368,
10.82134823,1.45334065,12.66491127,5.874977589,14.03664982,
10.82385427,-0.2994019389,11.9847517,3.401995659,12.46184133,
10.82636031,-1.110867858,11.3072834,-1.833799481,11.50875779,
10.82886635,-1.005583763,10.92891788,-7.716254711,13.41614817,
