"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.045261958E0,2.853067017E-1,8.390202484E0,-1.152603149E0
4.055197958E0,-9.434880066E-1,9.824519806E0,-6.621779938E0
4.065133958E0,-1.128652954E0,1.003513184E1,-7.348668365E0
4.075069958E0,-8.318202209E-1,9.131311340E0,-6.611002350E0
4.085005958E0,4.212240601E-1,8.591833191E0,-5.784421234E0
4.094940958E0,5.869294739E-1,8.860674133E0,-4.876259766E0
4.104876958E0,2.871029663E-1,9.268426208E0,-4.293970642E0
4.114812958E0,-2.026785278E-1,9.274114380E0,-3.957171021E0
4.124748958E0,-1.942959595E-1,9.127718811E0,-3.562591553E0
4.134684958E0,4.793032837E-1,8.968899078E0,-3.183430023E0
4.144620958E0,8.298742676E-1,8.960516510E0,-2.965483246E0
4.154556958E0,1.118474121E0,8.898844757E0,-2.836601257E0
4.164492958E0,1.145118713E0,8.915160828E0,-2.847079468E0
4.174428958E0,9.662406921E-1,8.915609894E0,-2.968477020E0
4.184364958E0,6.863227844E-1,8.790320435E0,-3.092269592E0
4.194300958E0,5.069956970E-1,8.706345062E0,-3.268752594E0
4.204236958E0,4.144880676E-1,8.586145020E0,-3.473676453E0
4.214172958E0,1.347198486E-3,8.541388092E0,-3.438948669E0
4.224108958E0,-9.915380859E-1,1.046848068E1,-2.416724396E0
4.234043958E0,-1.534309387E0,1.257534943E1,-1.047072601E0
4.243979958E0,-1.457519073E0,1.234842133E1,-9.924362183E-2
4.253915958E0,-6.433621216E-1,1.171673492E1,8.442443848E-2
4.263851958E0,1.809287567E0,1.103385498E1,-2.877166901E0
4.273787958E0,5.709726562E0,8.669371948E0,-1.805994415E0
4.283724458E0,4.880301361E0,9.112001495E0,-2.132166138E0
4.293660458E0,2.228565674E0,9.467811584E0,-2.021097107E0
4.303596458E0,1.052910461E0,8.979826355E0,-1.896256714E0
4.313532458E0,6.839277649E-1,8.422684937E0,-1.500928802E0
4.323468458E0,2.201921082E-1,8.208480377E0,-6.448590088E-1
4.333404458E0,-1.318757629E-1,8.536298676E0,-1.974394226E-1
4.343340458E0,-2.724334717E-2,8.739126892E0,4.046086121E-1
4.353276458E0,5.194198608E-2,9.310788116E0,9.602531433E-1
4.363212458E0,5.553451538E-2,9.667346649E0,1.242266693E0
4.373148458E0,3.152444458E-1,9.409432983E0,1.195713501E0
4.383084458E0,6.664141846E-1,8.926686859E0,1.321601715E0
4.393019458E0,1.025517426E0,8.679550781E0,1.553020477E0
4.402955458E0,1.591640167E0,9.034612427E0,2.376009064E0
4.412891458E0,2.262245636E0,9.377998352E0,2.020947418E0
4.422827458E0,1.914219360E0,9.787247314E0,-9.954299927E-2
4.432763458E0,1.088985443E0,9.961035919E0,-7.800279236E-1
4.442699458E0,3.643423462E-1,9.600585480E0,-4.520599365E-1
4.452635458E0,8.981323242E-3,8.993148651E0,1.260379028E-1
4.462571458E0,-1.533111877E0,8.698561249E0,1.896556091E-1
4.472507458E0,-1.240919495E0,8.487200775E0,8.882528687E-1
4.482443458E0,1.769320679E-1,8.348888397E0,1.360371094E0
4.492379458E0,4.971162415E-1,8.999734955E0,1.324894867E0
4.502315458E0,-1.734892273E-1,9.785151672E0,1.136137390E0
4.512251458E0,1.231638794E0,8.509205017E0,1.352437592E0
4.522187458E0,2.183209991E0,7.399712219E0,1.466201019E0
4.532123458E0,1.835782471E0,6.977590027E0,1.263073425E0
4.542059458E0,1.778152313E0,6.835984497E0,1.222507782E0
4.551995458E0,1.699416046E0,7.575297089E0,1.074914703E0
4.561930458E0,1.662742310E0,8.515791321E0,9.617500305E-1
4.571866458E0,1.622775421E0,9.282646637E0,1.110091553E0
4.581802458E0,1.003662872E0,1.029349457E1,1.411115570E0
4.591738458E0,1.531315613E-1,1.084195404E1,1.721420288E0
4.601674458E0,-2.598596191E-1,1.133517838E1,1.932032318E0
4.611610458E0,-3.622467041E-1,1.147783173E1,2.111209717E0
4.621546458E0,-1.170565796E-1,1.144220581E1,2.340233459E0
4.631482458E0,2.451901245E-1,1.168036057E1,2.368225250E0
4.641418458E0,5.171745300E-1,1.175984528E1,2.442620544E0
4.651354458E0,5.863307190E-1,1.158620636E1,2.424807587E0
4.661290458E0,5.150788879E-1,1.115061218E1,2.333497467E0
4.671226458E0,4.939727783E-1,1.069735474E1,2.234702911E0
4.681162458E0,4.216731262E-1,1.030981064E1,2.157014465E0
4.691098458E0,3.272195435E-1,9.942474518E0,2.058519287E0
4.701034458E0,3.917353821E-1,9.649683380E0,1.919608154E0
4.710970458E0,3.641926575E-1,9.493558044E0,1.604812775E0
4.720906458E0,4.251159668E-1,9.224567413E0,1.393601990E0
4.730842458E0,5.530998230E-1,8.854237518E0,1.147364044E0
4.740777458E0,6.655160522E-1,8.559500427E0,8.406518555E-1
4.750713458E0,8.485853577E-1,8.465944977E0,5.050497437E-1
4.760649458E0,1.050515442E0,8.537196808E0,1.721420288E-1
4.770585458E0,1.293609924E0,8.596473541E0,-5.164260864E-2
4.780521458E0,1.581461334E0,8.943601685E0,-4.809498596E-1
4.790457458E0,2.256856842E0,9.621392212E0,-1.041833496E0
4.800393458E0,2.913092194E0,1.012778915E1,-1.468596039E0
4.810329458E0,3.104993134E0,1.098700241E1,-1.772314453E0
4.820265458E0,2.703977051E0,1.172811127E1,-2.013462982E0
4.830201458E0,2.192341003E0,1.179786621E1,-1.947899323E0
4.840137458E0,1.893113251E0,1.137260056E1,-1.628762970E0
4.850073458E0,1.602567444E0,1.104044128E1,-1.301842804E0
4.860009458E0,1.353485413E0,1.107846222E1,-9.749226379E-1
4.869945458E0,1.250349884E0,1.113279922E1,-6.735992432E-1
4.879881458E0,1.169967041E0,1.097263229E1,-4.077520752E-1
4.889817458E0,9.621990967E-1,1.087353836E1,-1.155596924E-1
4.899753458E0,8.813671875E-1,1.083656525E1,1.281335449E-1
4.909689458E0,1.164727936E0,1.060918808E1,3.772155762E-1
4.919625458E0,1.473086700E0,1.052386551E1,6.304888916E-1
4.929561458E0,1.578916626E0,1.045455963E1,8.294252014E-1
4.939497458E0,1.481918335E0,1.050006500E1,1.320104828E0
4.949433458E0,1.209933929E0,1.048704208E1,1.901645508E0
4.959368458E0,1.135239258E0,1.030576904E1,2.200573883E0
4.969304458E0,1.244961090E0,1.004755600E1,2.463127899E0
4.979240458E0,2.055974579E0,9.993967438E0,2.590213623E0
4.989176458E0,2.199975128E0,1.002944366E1,2.200274506E0
4.999112458E0,1.826801147E0,1.016835480E1,1.575773163E0
5.009048458E0,1.242266693E0,1.031954041E1,9.762698364E-1
5.018984458E0,9.987231445E-1,1.025936554E1,5.803431702E-1
5.028920458E0,1.162183228E0,1.016161880E1,3.902384949E-1
5.038856458E0,1.484762421E0,1.021071671E1,4.149371338E-1
5.048792458E0,1.650767212E0,1.024185196E1,5.411247253E-1
5.058728458E0,1.855990448E0,1.004860382E1,6.816824341E-1
5.068664458E0,2.185006256E0,9.974208527E0,7.559280396E-1
5.078600458E0,2.173031158E0,9.953102417E0,7.761360168E-1
5.088536458E0,1.855391693E0,9.969418488E0,8.322692871E-1
5.098472458E0,2.163151703E0,9.657766571E0,8.140072632E-1
5.108408458E0,2.226919098E0,9.710457001E0,8.020321655E-1
5.118344458E0,1.983076172E0,9.896819458E0,7.514373779E-1
5.128280458E0,1.940265198E0,9.675878906E0,5.361849976E-1
5.138216458E0,1.783690796E0,9.648485870E0,3.426374817E-1
5.148152458E0,1.580263824E0,9.582173767E0,1.086740112E-1
5.158088458E0,1.387464752E0,9.560618591E0,-7.738906860E-2
5.168024458E0,1.215023346E0,9.601483612E0,-2.174977112E-1
5.177960458E0,1.122066650E0,9.582024078E0,-3.800596619E-1
5.187896458E0,1.130598907E0,9.569749603E0,-5.182223511E-1
5.197832458E0,1.192570038E0,9.452992401E0,-5.716612244E-1
5.207768458E0,1.284478912E0,9.408085785E0,-6.201603699E-1
5.217704458E0,1.394949188E0,9.372160492E0,-6.569837952E-1
5.227639458E0,1.532513123E0,9.286388855E0,-6.620732117E-1
5.237575458E0,1.691781921E0,9.190737762E0,-6.559359741E-1
5.247511458E0,1.854194183E0,9.078471222E0,-6.750961304E-1
5.257447458E0,1.989662476E0,9.067543945E0,-7.020401001E-1
5.267383458E0,2.141446838E0,9.003477173E0,-7.006929016E-1
5.277319458E0,2.096989288E0,8.949289856E0,-6.634204102E-1
5.287254625E0,1.997146912E0,8.644523621E0,-6.075865173E-1
5.297190625E0,3.399879913E0,7.943830719E0,-5.625302124E-1
5.307126625E0,5.041965179E0,7.693700867E0,-6.785389709E-1
5.317062625E0,6.077661438E0,7.703730011E0,-1.445094910E0
5.326998625E0,5.933960266E0,9.308243408E0,-1.720971222E0
5.336934625E0,5.364244995E0,9.492360535E0,-1.925745392E0
5.346870625E0,4.640649719E0,8.983718262E0,-2.190544739E0
5.356806625E0,2.030078430E0,9.452094269E0,-1.677112427E0
5.366742625E0,8.981323242E-4,9.542057190E0,-1.395248566E0
5.376678625E0,-5.285508728E-1,9.987530823E0,-1.080153809E0
5.386614625E0,-1.981878662E-1,9.883796539E0,-6.688092041E-1
5.396550625E0,-2.020797729E-2,8.968450012E0,-4.730163574E-1
5.406486625E0,1.160087585E-1,8.219407654E0,-3.254232788E-1
5.416422625E0,4.613406372E-1,8.178692322E0,-3.245251465E-1
5.426358625E0,8.836125183E-1,9.379644928E0,-1.983375549E-1
5.436294625E0,1.902693329E0,1.005743546E1,5.882766724E-2
5.446230625E0,2.554587708E0,1.015129028E1,1.704954529E-1
5.456166625E0,2.165846100E0,9.764494629E0,3.338058472E-2
5.466102625E0,1.479673004E0,9.940079498E0,-7.244934082E-2
5.476038625E0,1.141077118E0,9.875413971E0,-9.580078125E-2
5.485974625E0,1.099763031E0,1.040426422E1,-1.272354126E-2
5.495910625E0,1.127305756E0,1.069525909E1,6.511459351E-2
5.505846625E0,1.056353302E0,1.026744873E1,2.029779053E-1
5.515782625E0,1.069226532E0,9.780211945E0,4.206253052E-1
5.525717625E0,1.248553619E0,9.693093109E0,9.472302246E-1
5.535653625E0,1.405277710E0,9.679471436E0,1.359622650E0
5.545589625E0,1.583706665E0,9.729916534E0,1.681902466E0
5.555525625E0,1.863025818E0,9.631870422E0,1.864073639E0
5.565461625E0,2.019151154E0,9.111851807E0,1.774709473E0
5.575397625E0,2.100282440E0,8.543633423E0,1.496587830E0
5.585333625E0,1.945803680E0,8.274493103E0,1.275946655E0
5.595269625E0,1.843566284E0,7.999215546E0,1.082548828E0
5.605205625E0,2.000440063E0,7.661517792E0,8.291258240E-1
5.615141625E0,2.361489258E0,7.092401276E0,3.730242920E-1
5.625077625E0,2.499053192E0,6.252048798E0,5.882766724E-2
5.635013625E0,1.735640717E0,5.365442505E0,-1.697470093E-1
5.644949625E0,9.327104187E-1,5.442382507E0,-1.440005493E-1
5.654885625E0,5.499563599E-1,6.349346466E0,-2.811154175E-1
5.664821625E0,6.691085815E-1,7.513775024E0,-8.128097534E-1
5.674757625E0,1.399290161E0,9.958341522E0,-1.322200470E0
5.684693625E0,1.428479462E0,1.331346451E1,-1.234632568E0
5.694629625E0,9.111552429E-1,1.822789490E1,-3.014281769E0
5.704565625E0,3.556154938E0,2.060135925E1,-5.150788879E0
5.714501625E0,3.080893250E0,1.235126541E1,-1.038091278E0
5.724437625E0,1.555265808E-1,7.381749573E0,6.251000977E-1
5.734373625E0,-1.556313629E0,6.079457703E0,1.119072876E0
5.744309625E0,-3.328179016E0,6.335874481E0,3.783382416E0
5.754245625E0,-5.440286865E0,8.738528137E0,1.086081482E1
5.764181625E0,-4.586013336E0,8.177794189E0,9.951006775E0
5.774117625E0,-2.349065094E0,6.587800598E0,5.905220032E0
5.784053625E0,-1.761536865E0,7.740553436E0,2.938539276E0
5.793989625E0,-1.493444366E0,1.007749374E1,1.040336609E0
5.803925625E0,-1.615889740E0,9.942175140E0,2.547252960E0
5.813861625E0,-2.166893921E0,8.882977753E0,2.421813812E0
5.823797625E0,-2.763104095E0,9.159752197E0,1.903890839E0
5.833733625E0,-3.049757996E0,9.137149200E0,1.508562927E0
5.843669625E0,-3.273093567E0,9.248367920E0,1.218466187E0
5.853605625E0,-3.566483459E0,9.745184784E0,7.222480774E-1
5.863541625E0,-3.830833740E0,1.003258713E1,2.883004761E-1
5.873477625E0,-4.468956757E0,1.038989410E1,5.053491211E-1
5.883413625E0,-4.988825684E0,1.073043594E1,6.614744568E-1
5.893349625E0,-5.159470825E0,1.062355820E1,5.974076843E-1
5.903285625E0,-5.131628723E0,1.045740372E1,5.763015747E-1
5.913221625E0,-5.028193817E0,1.012569351E1,4.936734009E-1
5.923157625E0,-4.797373810E0,9.691147156E0,4.679269409E-1
5.933093625E0,-4.651726685E0,9.374405823E0,5.140310669E-1
5.943029625E0,-4.623585205E0,9.341474304E0,5.153782654E-1
5.952965625E0,-4.694687347E0,9.620344391E0,6.445596313E-1
5.962901625E0,-4.892426147E0,9.769284668E0,9.627978516E-1
5.972837625E0,-4.821174316E0,9.497300262E0,1.116378479E0
5.982773625E0,-4.522695007E0,9.090895386E0,9.116043091E-1
5.992708625E0,-4.369264069E0,8.974437561E0,7.188052368E-1
6.002644625E0,-4.374503174E0,9.072333984E0,9.360035706E-1
6.012580625E0,-4.524491272E0,9.192683716E0,1.399290161E0
6.022516625E0,-4.401297455E0,9.169182587E0,1.772314453E0
6.032452625E0,-4.283791809E0,8.997938690E0,1.996548157E0
6.042388625E0,-4.284540253E0,9.015152893E0,2.236798553E0
6.052324625E0,-4.136198730E0,9.092092896E0,2.388732605E0
6.062260625E0,-4.080215149E0,8.922495575E0,2.353555756E0
6.072196625E0,-4.089495850E0,8.859476624E0,2.817590790E0
6.082132625E0,-4.172423401E0,8.857979736E0,3.788771210E0
6.092068625E0,-4.007915497E0,8.379275208E0,3.898043976E0
6.102004625E0,-3.955823822E0,8.118966522E0,4.041296082E0
6.111940625E0,-4.102818146E0,8.253087616E0,4.153862000E0
6.121876625E0,-4.223766632E0,8.688083038E0,3.733685760E0
6.131812625E0,-4.313280487E0,8.862769775E0,3.404520264E0
6.141748625E0,-4.281097412E0,8.791967010E0,3.045117645E0
6.151684625E0,-4.298012238E0,8.776698761E0,2.399360504E0
6.161620625E0,-4.386029205E0,8.776100006E0,1.398092651E0
6.171556625E0,-4.716092834E0,8.802145844E0,4.538562012E-1
6.181492625E0,-4.689448242E0,8.921597443E0,-3.562591553E-1
6.191428625E0,-4.464765472E0,8.939111023E0,-1.169667664E0
6.201364625E0,-4.323908386E0,8.668773193E0,-1.963916016E0
6.211300625E0,-4.214635620E0,8.472231903E0,-2.527194672E0
6.221236625E0,-4.169429626E0,8.324040070E0,-2.592758331E0
6.231172625E0,-4.139491882E0,8.063132629E0,-2.579436035E0
6.241108625E0,-3.840713196E0,7.333549805E0,-2.375410309E0
6.251044625E0,-3.457510071E0,6.533014526E0,-2.146985321E0
6.260980625E0,-3.185675354E0,5.976471863E0,-1.872306519E0
6.270916625E0,-2.831811218E0,5.511239319E0,-1.500629425E0
6.280853833E0,-2.414029999E0,4.976401520E0,-1.119821320E0
6.290789833E0,-1.973795471E0,4.326004028E0,-7.800279236E-1
6.300725833E0,-1.612746277E0,3.700005798E0,-3.266207886E-1
6.310661833E0,-1.580712891E0,3.180735626E0,1.062191162E0
6.320597833E0,-1.433718567E0,2.831661530E0,2.329755249E0
6.330533833E0,-1.297950897E0,2.902015228E0,2.765199738E0
6.340469833E0,-1.526525574E0,2.786455536E0,2.351460114E0
6.350405833E0,-1.825004883E0,2.673440552E0,2.465672607E0
6.360341833E0,-1.087638245E0,1.806293793E0,5.438191223E-1
6.370277833E0,-8.798703003E-1,1.123862915E0,-6.444099426E-1
6.380213833E0,-5.228627014E-1,1.852098541E0,-4.719685364E-1
6.390149833E0,-1.285077667E0,3.347638550E0,1.857187958E0
6.400085833E0,-3.006647644E0,4.275708618E0,1.615740051E0
6.410021833E0,-3.799848175E0,5.354814606E0,2.186054077E0
6.419957833E0,-4.203708344E0,9.630672913E0,3.404669952E0
6.429893833E0,-2.477947083E0,1.710343323E1,2.486778717E0
6.439829833E0,1.052311707E-1,2.511163010E1,5.450166321E0
6.449765833E0,-9.916877747E-1,2.134636002E1,1.788001831E1
6.459701833E0,-1.510957947E0,1.591535385E1,2.065090622E1
6.469637833E0,-2.704875183E-1,1.531390457E1,1.535731430E1
6.479573833E0,8.623567200E-1,1.436757248E1,1.100391724E1
6.489509833E0,4.734654236E-1,1.287203247E1,7.840695190E0
6.499445833E0,-1.132544861E0,1.296169601E1,6.098168793E0
6.509381833E0,-2.378254395E0,1.408989990E1,6.205645294E0
6.519317833E0,-2.735411682E0,1.502410721E1,6.100414124E0
6.529253833E0,-2.076182556E0,1.516511398E1,6.023324432E0
6.539189833E0,-7.307803345E-1,1.424752213E1,6.195466461E0
6.549125833E0,2.812651062E-1,1.277308823E1,6.138435059E0
6.559061833E0,6.712042236E-1,1.103804626E1,5.704337769E0
6.568997833E0,9.104067993E-1,9.658814392E0,5.232518921E0
6.578933833E0,1.070873108E0,8.888067169E0,4.765789490E0
6.588869833E0,1.116827545E0,8.206534424E0,4.237837372E0
6.598805833E0,1.111738129E0,7.716603241E0,3.686084747E0
6.608741833E0,9.617500305E-1,7.160060577E0,3.268004150E0
6.618677833E0,8.189469910E-1,7.117548981E0,4.104464722E0
6.628613833E0,9.006770325E-1,7.905061340E0,4.402195587E0
6.638549833E0,1.073866882E0,8.527766418E0,3.840114441E0
6.648485833E0,9.726773071E-1,8.462801514E0,3.431464233E0
6.658421833E0,7.445516968E-1,8.561596069E0,3.341052246E0
6.668356833E0,5.611830139E-1,8.597521362E0,3.341201935E0
6.678292833E0,4.933740234E-1,8.380921783E0,3.478167114E0
6.688228833E0,2.903961182E-1,8.117170258E0,3.569926300E0
6.698165833E0,4.017645264E-1,8.561596069E0,3.722159729E0
6.708100833E0,6.884184265E-1,9.292376404E0,3.786376190E0
6.718036833E0,8.640032959E-1,9.304201813E0,3.320395203E0
6.727972833E0,1.066981201E0,8.731941833E0,3.264112244E0
6.737908833E0,1.222208405E0,8.462801514E0,3.628903656E0
6.747844833E0,1.429527283E0,8.334817657E0,3.780388641E0
6.757780833E0,1.718875580E0,8.488997040E0,4.035757599E0
6.767716833E0,2.101629639E0,8.892557831E0,4.326453094E0
6.777652833E0,2.500699768E0,9.353000336E0,4.413122864E0
6.787588833E0,2.847678223E0,9.690698090E0,4.295317841E0
6.797524833E0,2.984194336E0,9.811047821E0,4.484973450E0
6.807460833E0,2.700384521E0,9.455088043E0,4.715643768E0
6.817396833E0,2.359842682E0,9.715696106E0,4.891528015E0
6.827332833E0,1.748064880E0,1.082399139E1,4.803660736E0
6.837268833E0,9.389973450E-1,1.101963455E1,4.302802277E0
6.847204833E0,1.407073975E-1,1.063388672E1,4.333488464E0
6.857140833E0,-5.864804077E-1,1.039169037E1,4.322112122E0
6.867076833E0,-9.075627136E-1,1.012898666E1,4.333488464E0
6.877012833E0,-8.575666809E-1,9.855056305E0,4.578828278E0
6.886948833E0,-5.816903687E-1,9.802216187E0,4.601281586E0
6.896884833E0,-2.511776733E-1,9.840087433E0,4.565805359E0
6.906820833E0,-1.987866211E-1,9.826166382E0,4.558021545E0
6.916756833E0,1.109193420E-1,9.467811584E0,4.454886017E0
6.926692833E0,5.435197449E-1,9.106163635E0,4.569846954E0
6.936628833E0,8.346643066E-1,8.900641022E0,4.831951904E0
6.946564833E0,1.038839722E0,8.878636780E0,4.901407471E0
6.956500833E0,1.055604858E0,9.010961609E0,4.750072174E0
6.966436833E0,9.286688232E-1,9.086853790E0,4.665647736E0
6.976372833E0,7.813751221E-1,9.022637329E0,4.675826569E0
6.986308833E0,6.081852722E-1,9.126820679E0,4.883594513E0
6.996244833E0,7.060816956E-1,9.265133057E0,5.032684479E0
7.006180833E0,1.476080475E0,8.734935608E0,4.851411438E0
7.016116833E0,2.138303375E0,8.293952637E0,5.176385651E0
7.026052833E0,2.394869843E0,8.090525665E0,5.386099548E0
7.035988833E0,2.485431519E0,7.922874298E0,5.215903473E0
7.045924833E0,2.511477356E0,7.889643402E0,5.089865570E0
7.055860833E0,2.516417084E0,7.947872314E0,5.042563934E0
7.065796833E0,2.417622528E0,7.900420990E0,5.218298492E0
7.075732833E0,1.958527222E0,7.781119080E0,5.485792236E0
7.085668833E0,1.485959930E0,7.607330475E0,5.552703094E0
7.095604833E0,1.096469879E0,7.607629852E0,5.279970245E0
7.105540833E0,1.020128632E0,7.582482147E0,4.606969757E0
7.115476833E0,9.834548950E-1,7.738308105E0,4.298012238E0
7.125412833E0,7.268884277E-1,8.038284302E0,4.137545929E0
7.135348833E0,8.110134888E-1,8.135282593E0,3.815116425E0
7.145284833E0,8.467890930E-1,8.074209595E0,3.887116699E0
7.155220833E0,5.276527405E-1,8.028404846E0,3.863914948E0
7.165156833E0,-1.272354126E-2,8.181835785E0,3.642675018E0
7.175092833E0,-4.433779907E-1,8.271349640E0,3.278931427E0
7.185028833E0,-6.375242615E-1,8.391849060E0,3.147953796E0
7.194964833E0,-6.230044556E-1,8.565188599E0,3.086431732E0
7.204900833E0,-4.680766296E-1,8.664581909E0,2.907404022E0
7.214836833E0,-5.209167480E-2,8.614885254E0,2.845133514E0
7.224772833E0,6.161187744E-1,8.510851593E0,2.925366669E0
7.234708833E0,1.126856689E0,8.676856384E0,3.026556244E0
7.244644833E0,1.396895142E0,8.963659973E0,3.040177917E0
7.254580833E0,1.571132813E0,9.082363129E0,2.965782623E0
7.264516833E0,1.879641266E0,9.047635345E0,3.020269318E0
7.274452833E0,1.988315277E0,9.486822052E0,3.756588135E0
7.284388125E0,1.583107910E0,1.006970993E1,4.390968933E0
7.294324125E0,1.156195679E0,1.010219238E1,4.532873840E0
7.304260125E0,1.035995636E0,9.962981873E0,4.862039337E0
7.314196125E0,1.814826050E0,9.682764587E0,5.121898956E0
7.324132125E0,2.658022614E0,9.307345276E0,4.834945679E0
7.334068125E0,3.097359009E0,9.154812469E0,4.559219055E0
7.344004125E0,3.313359833E0,9.245972900E0,4.636608124E0
7.353940125E0,3.138523407E0,9.189839630E0,4.649331665E0
7.363876125E0,2.999612274E0,9.020391998E0,4.776866455E0
7.373812125E0,2.812201996E0,9.085656281E0,5.017416229E0
7.383748125E0,2.414928131E0,9.252708893E0,5.165158997E0
7.393684125E0,1.838776245E0,9.261091461E0,5.262306976E0
7.403620125E0,9.443861389E-1,9.375004578E0,5.034480743E0
7.413556125E0,2.014810181E-1,9.364226990E0,4.458628235E0
7.423492125E0,1.203497314E-1,9.236243134E0,3.958368530E0
7.433428125E0,4.505630493E-2,9.099577332E0,3.590733032E0
7.443364125E0,-3.749702454E-1,9.287586365E0,3.315006409E0
7.453300125E0,-1.268611908E0,9.722881165E0,3.194207611E0
7.463236125E0,-2.019749908E0,9.838291168E0,2.924318848E0
7.473172125E0,-2.290536804E0,9.798324280E0,2.678979034E0
7.483108125E0,-1.813179474E0,9.668394470E0,2.379302216E0
7.493044125E0,-5.671705627E-1,9.106912079E0,2.548151093E0
7.502980125E0,5.387297058E-1,8.346493378E0,3.192860413E0
7.512916125E0,9.776170349E-1,8.083041229E0,3.833228760E0
7.522852125E0,8.247848511E-1,8.285869446E0,3.976031799E0
7.532788125E0,1.755848694E-1,8.444240112E0,3.767066345E0
7.542724125E0,-2.216889954E-1,8.451724548E0,3.550017700E0
7.552660125E0,-2.662962341E-1,8.591683502E0,3.491489410E0
7.562596125E0,2.644999695E-1,8.429869995E0,3.472029877E0
7.572532125E0,9.806108093E-1,8.070766754E0,3.661984863E0
7.582468125E0,1.338217163E0,7.964188385E0,3.877386932E0
7.592404125E0,1.315314789E0,8.122708740E0,3.959416351E0
7.602340125E0,1.384620667E0,8.250093842E0,4.010310516E0
7.612276125E0,1.257385254E0,8.502169647E0,4.090543671E0
7.622212125E0,4.219725037E-1,9.033863983E0,4.144730988E0
7.632148125E0,1.884580994E-1,9.146130524E0,3.924688568E0
7.642084125E0,2.948867798E-1,9.019942932E0,4.020788727E0
7.652020125E0,5.438191223E-1,8.840915222E0,4.200714569E0
7.661956125E0,8.089178467E-1,8.766070862E0,4.465064850E0
7.671892125E0,1.037642212E0,8.629105682E0,4.487218781E0
7.681828125E0,1.094823303E0,8.628207550E0,4.521198120E0
7.691764125E0,1.116079102E0,8.865763550E0,4.415817261E0
7.701700125E0,1.085392914E0,9.027726746E0,4.202660522E0
7.711636125E0,1.030307465E0,9.081315308E0,4.127367096E0
7.721572125E0,1.651066589E0,9.027427368E0,3.913761292E0
7.731508125E0,2.072739716E0,9.046886902E0,3.630101166E0
7.741444125E0,1.350491638E0,9.261989594E0,3.556604004E0
7.751380125E0,1.395398254E0,9.375154266E0,3.645070038E0
7.761316125E0,2.050735474E0,9.020841064E0,3.972439270E0
7.771252125E0,2.702031097E0,8.954528961E0,4.188589783E0
