"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.022902747E2,-1.156109571E-2,-3.964621946E-2,-2.381617576E-2
2.023002107E2,-1.419232506E-2,-3.766521066E-2,-2.218454890E-2
2.023101457E2,-1.232251991E-2,-3.246299177E-2,-2.161383443E-2
2.023200817E2,-1.386532933E-2,-3.021796606E-2,-2.385503054E-2
2.023300167E2,-7.511027157E-3,-2.325726114E-2,-2.261826023E-2
2.023399517E2,-8.837490343E-3,-1.809399761E-2,-2.054372057E-2
2.023498877E2,-5.189492367E-3,-1.851504296E-2,-1.718787104E-2
2.023598227E2,-6.598726846E-3,-1.629278064E-2,-1.486172527E-2
2.023697577E2,-6.132672541E-3,-1.435133629E-2,-1.068721898E-2
2.023796937E2,-6.910899654E-3,-7.180999499E-3,-1.018566638E-2
2.023896287E2,-8.702408522E-3,-5.088021047E-3,-1.196119562E-2
2.023995637E2,-9.928030893E-3,-1.248500124E-2,-1.911058091E-2
2.024094997E2,-7.403086871E-3,-2.079859190E-2,-2.078091539E-2
2.024194347E2,-5.968613550E-4,-4.054370522E-2,-2.637920342E-2
2.024293697E2,3.517721780E-3,-5.594077334E-2,-3.086236864E-2
2.024393057E2,6.668481044E-3,-6.723375618E-2,-3.434161469E-2
2.024492407E2,1.287098322E-2,-6.524863839E-2,-3.769453242E-2
2.024591757E2,2.416584454E-2,-5.250218511E-2,-4.037001356E-2
2.024691113E2,3.970006108E-2,-3.736584261E-2,-4.149919376E-2
2.024790462E2,5.046287552E-2,-2.544980124E-2,-4.117087275E-2
2.024889812E2,5.735353753E-2,-1.275078487E-2,-3.764990717E-2
2.024989172E2,5.696736649E-2,1.738244109E-2,-4.978625849E-2
2.025088522E2,5.596814677E-2,4.530116171E-2,-4.457658157E-2
2.025187882E2,4.343672097E-2,5.910146236E-2,-4.724133015E-2
2.025287233E2,2.924500033E-2,7.884294540E-2,-4.826957732E-2
2.025386583E2,1.853073761E-2,9.626726061E-2,-4.013051093E-2
2.025485942E2,1.043659262E-2,8.639652282E-2,-3.523029387E-2
2.025585292E2,3.270038404E-3,5.990386382E-2,-3.049808368E-2
2.025684642E2,-3.461633809E-3,2.929242700E-2,-2.545405552E-2
2.025784002E2,-8.247736841E-4,1.246138103E-2,-1.561316941E-2
2.025883353E2,-7.677813992E-4,1.004216447E-2,-1.158540510E-2
2.025982703E2,-3.348542377E-4,3.817642108E-3,-7.709011436E-3
2.026082063E2,-5.414034240E-3,-4.079956561E-4,-7.933143061E-4
2.026181412E2,-5.365532823E-3,-4.329418764E-3,3.494751872E-3
2.026280762E2,-7.043058984E-3,-1.322863810E-2,7.172577083E-3
2.026380122E2,-1.056477800E-2,-2.640330605E-2,8.236676455E-3
2.026479472E2,-1.608098298E-2,-4.113458097E-2,8.084077388E-3
2.026578823E2,-1.373983826E-2,-5.973811448E-2,9.167303331E-3
2.026678183E2,-1.255446579E-2,-7.616848499E-2,5.303589161E-3
2.026777532E2,-8.153431118E-3,-8.396134526E-2,6.124009378E-3
2.026876892E2,-5.405580625E-3,-9.246242046E-2,3.248860594E-3
2.026976242E2,4.025022499E-3,-8.893156052E-2,2.507462632E-3
2.027075592E2,1.431973837E-2,-8.148829639E-2,5.425824784E-4
2.027174952E2,2.048898675E-2,-6.779053807E-2,3.888174193E-3
2.027274303E2,3.229451552E-2,-5.681192502E-2,8.083717898E-3
2.027373653E2,4.012609646E-2,-4.231382906E-2,6.078450475E-3
2.027473012E2,4.723460600E-2,-2.713487670E-2,1.089610904E-2
2.027572362E2,5.259495229E-2,-7.299549878E-3,1.766857319E-2
2.027671712E2,5.831569433E-2,1.175110601E-2,2.278423868E-2
2.027771072E2,6.587218493E-2,3.424474597E-2,2.956450917E-2
2.027870422E2,6.544420868E-2,5.225011334E-2,3.608606011E-2
2.027969773E2,6.846715510E-2,6.333903968E-2,4.277588427E-2
2.028069133E2,7.029195130E-2,8.367334306E-2,4.926973581E-2
2.028168482E2,6.671473384E-2,1.006721407E-1,5.586616322E-2
2.028267832E2,6.658211350E-2,1.145802289E-1,6.019486487E-2
2.028367192E2,6.866444647E-2,1.306999922E-1,6.680221856E-2
2.028466542E2,7.126742601E-2,1.485855132E-1,7.076686621E-2
2.028565902E2,6.839504093E-2,1.583991647E-1,7.568396628E-2
2.028665253E2,6.570764631E-2,1.755706966E-1,8.341885358E-2
2.028764603E2,6.836891919E-2,1.955421418E-1,8.635597676E-2
2.028863962E2,6.186335161E-2,2.147459388E-1,8.982767910E-2
2.028963312E2,5.832798779E-2,2.197801918E-1,9.414513409E-2
2.029062662E2,5.341898277E-2,2.255443335E-1,9.151685983E-2
2.029162022E2,4.263397679E-2,2.248511463E-1,9.448147565E-2
2.029261373E2,3.543944657E-2,2.250945568E-1,8.949470520E-2
2.029360723E2,3.014533222E-2,2.208604962E-1,8.264073730E-2
2.029460083E2,2.327411249E-2,2.155869007E-1,7.930379361E-2
2.029559432E2,1.870733127E-2,1.980648339E-1,7.453119010E-2
2.029658782E2,1.150587853E-2,1.789063215E-1,6.570014358E-2
2.029758142E2,8.772697300E-3,1.510135829E-1,5.875628814E-2
2.029857492E2,6.818469614E-3,1.210823208E-1,5.022751540E-2
2.029956843E2,3.790972754E-3,8.605917543E-2,3.846028447E-2
2.030056203E2,5.644799210E-3,7.031057775E-2,2.544115484E-2
2.030155552E2,1.031460054E-2,5.593061075E-2,1.645440049E-2
2.030254902E2,1.092606224E-2,5.220352113E-2,3.305841470E-3
2.030354262E2,1.413283497E-2,5.215681344E-2,2.294327598E-3
2.030453612E2,2.296414413E-2,4.751252383E-2,7.146340795E-3
2.030552972E2,2.989243902E-2,5.628874525E-2,8.755188435E-3
2.030652323E2,3.390662372E-2,6.757281721E-2,1.264393516E-2
2.030751673E2,4.457010329E-2,7.274704427E-2,1.482663117E-2
2.030851032E2,5.724994466E-2,8.140258491E-2,1.622079499E-2
2.030950382E2,7.223187387E-2,8.987994492E-2,2.371163480E-2
2.031049732E2,8.768966049E-2,1.037307829E-1,2.985661291E-2
2.031149092E2,1.034562737E-1,1.136968806E-1,3.644600511E-2
2.031248443E2,1.211801395E-1,9.961754829E-2,4.911280051E-2
2.031347793E2,1.327609867E-1,7.974828035E-2,6.134232879E-2
2.031447153E2,1.417478174E-1,6.105501950E-2,6.265953183E-2
2.031546502E2,1.553804576E-1,2.382232435E-2,6.816296279E-2
2.031645852E2,1.606023908E-1,-2.420352399E-2,6.830144674E-2
2.031745212E2,1.628724337E-1,-6.220418960E-2,6.253714859E-2
2.031844562E2,1.632423550E-1,-9.540341794E-2,5.276015401E-2
2.031943913E2,1.619047076E-1,-1.204188913E-1,4.028401896E-2
2.032043273E2,1.578545719E-1,-1.364316791E-1,2.860206179E-2
2.032142622E2,1.441095024E-1,-1.442448497E-1,1.321579609E-2
2.032241982E2,1.263440847E-1,-1.469791234E-1,-5.280655809E-3
2.032341332E2,1.102462709E-1,-1.427838653E-1,-1.972487196E-2
2.032440682E2,8.731591702E-2,-1.340100765E-1,-2.679157071E-2
2.032540042E2,6.827972829E-2,-1.123612747E-1,-3.019555844E-2
2.032639393E2,5.278759450E-2,-8.677601814E-2,-2.872123010E-2
2.032738743E2,4.219484329E-2,-5.096700042E-2,-2.862172201E-2
2.032838102E2,4.013622180E-2,-8.251763880E-3,-2.349087596E-2
2.032937452E2,4.958562553E-2,3.259382397E-2,-2.265899628E-2
2.033036802E2,6.744265556E-2,6.202334911E-2,-2.271012776E-2
2.033136162E2,6.487563998E-2,7.708426565E-2,-1.743143983E-2
2.033235513E2,6.123030558E-2,7.706482708E-2,-3.396315034E-3
2.033334863E2,5.360701308E-2,6.862124056E-2,4.929011688E-3
2.033434223E2,4.912651330E-2,5.189206079E-2,9.591940790E-3
2.033533572E2,5.326666683E-2,2.638480812E-2,1.568953320E-2
2.033632922E2,5.069724843E-2,-1.125897467E-2,1.696491987E-2
2.033732282E2,6.138852984E-2,-5.718318000E-2,1.577962190E-2
2.033831632E2,5.087623000E-2,-7.428041101E-2,1.145038661E-2
2.033930993E2,3.869658336E-2,-7.572521269E-2,1.715479791E-2
2.034030343E2,4.344446585E-2,-8.756935596E-2,1.457818970E-2
2.034129692E2,4.724630713E-2,-9.174091369E-2,8.594531566E-3
2.034229052E2,3.666849434E-2,-7.121459395E-2,8.509842679E-3
2.034328402E2,2.922496013E-2,-6.025808677E-2,9.714656509E-3
2.034427752E2,1.894915290E-2,-5.051624402E-2,1.238900237E-2
2.034527112E2,1.589737460E-2,-4.622285813E-2,1.145534404E-2
2.034626463E2,5.539009348E-3,-2.904626727E-2,1.616274752E-2
2.034725812E2,-2.816645429E-4,-2.147850022E-2,2.074917033E-2
2.034825172E2,-6.830111146E-3,-2.121697739E-2,2.064690366E-2
2.034924522E2,-1.867833361E-2,-2.249024250E-2,2.829465084E-2
2.035023872E2,-3.187243268E-2,-3.192475811E-2,3.154024482E-2
2.035123232E2,-4.136104137E-2,-3.521008417E-2,3.336038440E-2
2.035222582E2,-4.737925529E-2,-3.626176342E-2,3.673913702E-2
2.035321932E2,-5.703737214E-2,-2.731658891E-2,4.257025570E-2
2.035421292E2,-6.113304570E-2,-1.790764183E-2,4.314550012E-2
2.035520642E2,-5.609357357E-2,-2.937798761E-2,3.370636329E-2
2.035619992E2,-5.218511820E-2,-3.966817632E-2,3.237824515E-2
2.035719352E2,-5.763369054E-2,-3.242481872E-2,3.241680562E-2
2.035818702E2,-5.424002558E-2,-4.155945778E-2,2.843591012E-2
2.035918062E2,-5.079483613E-2,-5.817755312E-2,2.707933076E-2
2.036017412E2,-5.263294652E-2,-6.851753592E-2,2.249150351E-2
2.036116762E2,-5.316559970E-2,-8.080764115E-2,1.738162152E-2
2.036216122E2,-4.885047674E-2,-1.035491750E-1,1.191921253E-2
2.036315472E2,-5.335403234E-2,-1.095113680E-1,9.855685756E-3
2.036414822E2,-5.444566160E-2,-1.080868393E-1,8.067373186E-3
2.036514182E2,-5.111010373E-2,-1.167399436E-1,2.676417585E-3
2.036613532E2,-4.643093050E-2,-1.177354306E-1,3.047129605E-3
2.036712882E2,-5.164084211E-2,-1.272550523E-1,7.084337994E-4
2.036812242E2,-4.755076393E-2,-1.512141824E-1,-4.489257466E-3
2.036911592E2,-4.591593146E-2,-1.652304381E-1,-3.349719336E-3
2.037010942E2,-4.681315273E-2,-1.728944778E-1,-7.594797760E-3
2.037110302E2,-4.365620762E-2,-1.987507641E-1,-2.149638906E-2
2.037209652E2,-2.990444377E-2,-2.202320993E-1,-3.777682409E-2
2.037309002E2,-2.857172489E-2,-2.365766019E-1,-4.700655118E-2
2.037408362E2,-2.992567793E-2,-2.422169149E-1,-5.361837894E-2
2.037507712E2,-2.732086554E-2,-2.524393201E-1,-7.017188519E-2
2.037607072E2,-3.153984621E-2,-2.480168641E-1,-8.010201156E-2
2.037706422E2,-3.579212353E-2,-2.517891526E-1,-8.715996146E-2
2.037805772E2,-4.823281243E-2,-2.484261245E-1,-8.949448168E-2
2.037905132E2,-5.874191597E-2,-2.484759241E-1,-9.370041639E-2
2.038004482E2,-6.994716823E-2,-2.697769403E-1,-8.974855393E-2
2.038103832E2,-8.030205965E-2,-2.969265878E-1,-8.950591832E-2
2.038203192E2,-9.552308917E-2,-3.116586804E-1,-9.003163129E-2
2.038302542E2,-1.006246209E-1,-2.800422907E-1,-8.585250378E-2
2.038401892E2,-8.637244999E-2,-2.476225644E-1,-8.030673862E-2
2.038501252E2,-8.211696893E-2,-2.242565900E-1,-7.863742858E-2
2.038600602E2,-8.160324395E-2,-2.291578799E-1,-7.457423955E-2
2.038699952E2,-8.031886071E-2,-2.519491315E-1,-7.065347582E-2
2.038799312E2,-8.627954870E-2,-2.852343619E-1,-6.501556188E-2
2.038898662E2,-8.534315228E-2,-3.159730434E-1,-6.388892978E-2
2.038998022E2,-8.119421452E-2,-3.497818708E-1,-6.992498785E-2
2.039097372E2,-7.588335127E-2,-3.831802011E-1,-8.210554719E-2
2.039196722E2,-6.944303215E-2,-4.129370451E-1,-8.633997291E-2
2.039296082E2,-6.914070249E-2,-4.489183128E-1,-1.005208120E-1
2.039395432E2,-7.176817954E-2,-4.594348669E-1,-1.081718057E-1
2.039494782E2,-7.733004540E-2,-4.574529529E-1,-1.102711260E-1
2.039594142E2,-8.526679873E-2,-4.410976768E-1,-1.076567024E-1
2.039693492E2,-8.928282559E-2,-4.161575735E-1,-1.026099175E-1
2.039792842E2,-8.848201483E-2,-3.976406157E-1,-9.277273715E-2
2.039892202E2,-9.228922427E-2,-3.805359304E-1,-8.925028890E-2
2.039991552E2,-9.565279633E-2,-3.682835102E-1,-7.588894665E-2
2.040090902E2,-9.336001426E-2,-3.486082554E-1,-6.806512177E-2
2.040190262E2,-1.059796661E-1,-3.236400485E-1,-5.760209262E-2
2.040289612E2,-1.122962236E-1,-2.987971306E-1,-4.709882662E-2
2.040388962E2,-1.107816845E-1,-2.777382135E-1,-4.203722253E-2
2.040488322E2,-1.074823067E-1,-2.527499497E-1,-3.541026637E-2
2.040587672E2,-1.033517420E-1,-2.372442186E-1,-3.161419556E-2
2.040687032E2,-1.002483517E-1,-2.256621718E-1,-2.929243445E-2
2.040786382E2,-9.550233185E-2,-2.157727778E-1,-3.539054096E-2
2.040885732E2,-9.183805436E-2,-2.014526427E-1,-3.356508166E-2
2.040985092E2,-8.221711963E-2,-1.888870448E-1,-2.974850684E-2
2.041084442E2,-7.431788743E-2,-1.851558834E-1,-2.550730854E-2
2.041183792E2,-6.887145340E-2,-1.790279597E-1,-1.871038973E-2
2.041283152E2,-5.778417736E-2,-1.745440513E-1,-1.395394560E-2
2.041382502E2,-5.328530073E-2,-1.760703027E-1,-7.003627717E-3
2.041481852E2,-4.662606120E-2,-1.768157333E-1,-3.065771889E-4
2.041581212E2,-4.085019976E-2,-1.803417504E-1,5.141451489E-3
2.041680562E2,-3.965078667E-2,-1.838590652E-1,8.626185358E-3
2.041779912E2,-3.256677836E-2,-1.792946756E-1,8.438698947E-3
2.041879272E2,-2.352401242E-2,-1.736181676E-1,3.310268279E-3
2.041978622E2,-1.938998699E-2,-1.714908332E-1,4.707096145E-3
2.042077972E2,-1.631058753E-2,-1.658680141E-1,9.808858857E-3
2.042177332E2,-1.270892937E-2,-1.604586095E-1,1.349067874E-2
2.042276682E2,-9.711013176E-3,-1.550140083E-1,2.314089239E-2
2.042376032E2,-7.693137042E-3,-1.508019567E-1,3.239164874E-2
2.042475392E2,3.648828715E-5,-1.492145807E-1,4.488797486E-2
2.042574742E2,2.998190001E-3,-1.471202672E-1,5.388226733E-2
2.042674102E2,5.847500637E-3,-1.505288035E-1,6.104614958E-2
2.042773452E2,4.389951937E-3,-1.546740085E-1,6.156945974E-2
2.042872802E2,4.956878722E-3,-1.572214961E-1,6.275141239E-2
2.042972162E2,3.309713677E-3,-1.525045037E-1,6.535172462E-2
2.043071512E2,6.990800612E-3,-1.486561149E-1,6.446620077E-2
2.043170862E2,8.254203945E-3,-1.501107365E-1,6.603453308E-2
2.043270222E2,7.471214514E-3,-1.468759179E-1,6.396199018E-2
2.043369572E2,7.109024562E-3,-1.421850324E-1,6.524643302E-2
2.043468922E2,8.798206225E-3,-1.365952194E-1,6.048767641E-2
2.043568282E2,8.627763949E-3,-1.310443878E-1,6.325150281E-2
2.043667632E2,7.874397561E-3,-1.216902882E-1,6.144576147E-2
2.043766982E2,7.559079211E-3,-1.098852903E-1,6.226228550E-2
2.043866342E2,7.021201774E-3,-1.029618308E-1,6.502295285E-2
2.043965692E2,8.182073943E-3,-8.729685098E-2,6.110064685E-2
2.044065052E2,1.255009882E-2,-7.979790866E-2,6.483486295E-2
2.044164402E2,1.398900524E-2,-6.921849400E-2,6.416108459E-2
2.044263752E2,1.638164371E-2,-6.398545951E-2,6.104938313E-2
2.044363112E2,2.369628102E-2,-5.567665771E-2,5.894016102E-2
2.044462462E2,3.180769458E-2,-4.489004984E-2,5.707844347E-2
2.044561812E2,4.083554447E-2,-3.509760648E-2,5.986171216E-2
2.044661172E2,4.563803226E-2,-2.830021456E-2,5.793388933E-2
2.044760525E2,5.298222974E-2,-2.676357143E-2,5.683320388E-2
2.044859875E2,5.590315163E-2,-2.283572592E-2,6.147949025E-2
2.044959235E2,6.388144940E-2,-2.730743773E-2,6.000170484E-2
2.045058585E2,6.986506283E-2,-2.732274309E-2,5.803902820E-2
2.045157935E2,7.426726818E-2,-2.855818346E-2,5.508371815E-2
2.045257295E2,7.455665618E-2,-4.287504777E-2,4.989794642E-2
2.045356645E2,7.249537110E-2,-5.116413906E-2,4.899939522E-2
2.045455995E2,6.523084641E-2,-6.996820122E-2,4.529483989E-2
2.045555355E2,6.278899312E-2,-8.628938347E-2,4.270917550E-2
2.045654705E2,6.202284619E-2,-8.557992429E-2,4.128587991E-2
2.045754065E2,6.518322229E-2,-9.171158820E-2,3.630790114E-2
2.045853415E2,6.530068070E-2,-9.896692634E-2,2.947135456E-2
2.045952765E2,6.501918286E-2,-1.069327071E-1,2.787265927E-2
2.046052125E2,5.473598838E-2,-8.534765244E-2,2.645902708E-2
2.046151475E2,5.169865116E-2,-6.912154704E-2,2.358041704E-2
2.046250825E2,5.195825174E-2,-4.580653459E-2,2.523854375E-2
2.046350185E2,5.319582298E-2,-1.838582940E-2,2.538768202E-2
2.046449535E2,5.249856412E-2,-6.692441646E-3,3.052290715E-2
2.046548885E2,4.974778742E-2,4.487242084E-3,3.617253900E-2
2.046648245E2,4.930194095E-2,1.367693022E-2,4.081831127E-2
2.046747595E2,4.904600978E-2,1.965546049E-2,4.179249331E-2
2.046846945E2,4.785434157E-2,1.272160187E-2,4.081493616E-2
2.046946305E2,4.631157219E-2,-5.332233384E-3,4.232547805E-2
2.047045655E2,4.588763416E-2,-1.900641806E-2,4.024859145E-2
2.047145005E2,4.627086222E-2,-2.660734765E-2,3.590977192E-2
2.047244365E2,4.590139166E-2,-3.345940262E-2,3.376614302E-2
2.047343715E2,4.352745041E-2,-3.569885343E-2,3.196824342E-2
2.047443075E2,3.723010421E-2,-3.142266721E-2,3.269116208E-2
2.047542425E2,3.994732723E-2,-2.817547694E-2,2.982692979E-2
2.047641775E2,4.100808874E-2,-2.089427970E-2,2.869091928E-2
2.047741135E2,3.860618547E-2,-1.580205001E-2,3.174396604E-2
2.047840485E2,3.853403032E-2,-1.284789853E-2,2.911228500E-2
2.047939835E2,3.746157512E-2,-1.256480440E-2,2.628906816E-2
2.048039195E2,3.502122313E-2,-1.347502042E-2,2.414301224E-2
2.048138545E2,3.153407946E-2,-9.818499908E-3,2.251182683E-2
2.048237895E2,3.312491253E-2,-4.252730403E-3,2.554003336E-2
2.048337255E2,3.013791144E-2,5.792446434E-3,2.339752018E-2
2.048436605E2,2.921678126E-2,2.058756538E-2,2.377242967E-2
2.048535955E2,3.199552372E-2,4.002944008E-2,2.814986743E-2
2.048635315E2,2.976549417E-2,4.734239727E-2,2.635244280E-2
2.048734665E2,2.794948407E-2,5.392626673E-2,3.045637533E-2
2.048834015E2,2.341872454E-2,5.028419942E-2,2.976715751E-2
2.048933375E2,2.013531514E-2,5.761775002E-2,2.771838754E-2
2.049032725E2,2.280664816E-2,6.083932891E-2,2.766429819E-2
2.049132085E2,2.005959861E-2,6.332565844E-2,2.426929958E-2
2.049231435E2,1.241484098E-2,6.308369339E-2,2.752595209E-2
2.049330785E2,1.186702773E-2,6.722518802E-2,2.276741527E-2
2.049430145E2,9.867722169E-3,7.002379000E-2,2.215676010E-2
2.049529495E2,7.632796653E-3,6.944216043E-2,1.846615225E-2
2.049628845E2,7.863523439E-3,7.092415541E-2,1.787474938E-2
2.049728205E2,5.974276923E-3,7.405443490E-2,1.762707531E-2
2.049827555E2,6.551625207E-3,7.911300659E-2,1.530656964E-2
2.049926905E2,5.928978324E-3,7.737448812E-2,1.555237919E-2
2.050026265E2,5.780620500E-3,7.373540103E-2,1.311151870E-2
2.050125615E2,6.942823995E-3,6.596030295E-2,8.473623544E-3
2.050224965E2,4.792121239E-3,6.144983321E-2,8.920210414E-3
2.050324325E2,3.676788881E-3,6.010254472E-2,6.192334928E-3
2.050423675E2,2.562266774E-3,6.916415691E-2,5.298614968E-3
2.050523025E2,2.520188689E-3,7.345237583E-2,4.114840180E-3
2.050622385E2,1.296675764E-3,7.174749672E-2,5.450743251E-3
2.050721735E2,-8.369000629E-3,6.644141674E-2,5.930911750E-3
2.050821095E2,-7.774855010E-3,6.737381965E-2,6.683502346E-3
2.050920445E2,-5.924756639E-3,6.885480136E-2,4.203566350E-3
2.051019795E2,-2.812540159E-3,6.759297848E-2,8.390960284E-4
2.051119155E2,-9.714979678E-4,7.055947185E-2,-1.415003324E-3
2.051218505E2,1.453234814E-3,6.919400394E-2,-8.105408400E-3
2.051317855E2,1.875878312E-3,7.885142416E-2,-6.660376675E-3
2.051417215E2,4.927388392E-3,8.641310036E-2,-1.112893876E-2
2.051516565E2,4.784110002E-3,9.549261630E-2,-9.076707065E-3
2.051615915E2,6.375544704E-3,1.046495289E-1,-2.839310560E-3
2.051715275E2,3.207447939E-3,1.076892614E-1,-2.565537579E-3
2.051814625E2,6.840532646E-3,1.100251228E-1,1.635599183E-3
2.051913975E2,1.070903987E-2,1.117412597E-1,2.634817269E-3
2.052013335E2,1.236056443E-2,1.125854254E-1,3.350494429E-3
2.052112685E2,1.554224268E-2,1.029628962E-1,9.264936671E-5
2.052212035E2,1.455708221E-2,9.947183728E-2,1.047187950E-3
2.052311395E2,1.983892918E-2,9.038033336E-2,-7.443204522E-4
2.052410745E2,1.647664793E-2,9.055075794E-2,-1.248870511E-3
2.052510095E2,2.007271349E-2,9.751305729E-2,3.304602113E-3
2.052609455E2,2.209898084E-2,1.038500443E-1,1.357781701E-3
2.052708805E2,2.426759154E-2,1.065880433E-1,4.198309034E-3
2.052808165E2,2.527633682E-2,1.120566800E-1,7.451935671E-3
2.052907515E2,2.696131729E-2,1.135776117E-1,6.754187401E-3
2.053006865E2,2.872744389E-2,1.215318963E-1,9.220777079E-3
2.053106225E2,2.821904793E-2,1.160825416E-1,6.626325659E-3
2.053205575E2,3.008540161E-2,1.162316203E-1,3.112854436E-3
2.053304925E2,2.493937500E-2,1.114531085E-1,5.367486738E-3
2.053404285E2,2.341209725E-2,1.142030805E-1,1.125769923E-3
2.053503635E2,2.350903675E-2,1.153391749E-1,-2.052446362E-3
2.053602985E2,1.983043738E-2,1.109597236E-1,-2.316805534E-3
2.053702345E2,1.919713803E-2,1.131067649E-1,-2.892580815E-3
2.053801695E2,1.959973760E-2,1.126821563E-1,-3.021204378E-3
2.053901045E2,1.712326333E-2,1.104411110E-1,-3.867290448E-3
2.054000405E2,1.771265268E-2,1.033891365E-1,-4.811536521E-3
2.054099755E2,1.590942591E-2,9.437274188E-2,-4.150007851E-3
2.054199105E2,1.733261347E-2,8.604560047E-2,-3.658939619E-3
2.054298465E2,1.370352507E-2,7.972591370E-2,-7.542094216E-3
2.054397815E2,1.510730665E-2,6.486982107E-2,-8.369428106E-3
2.054497175E2,9.031038731E-3,6.169053912E-2,-8.756917901E-3
2.054596525E2,7.948765531E-3,5.496503785E-2,-1.279999781E-2
2.054695875E2,6.490418687E-3,5.440071598E-2,-1.408470701E-2
2.054795233E2,7.163086906E-3,5.347954109E-2,-1.260735281E-2
2.054894583E2,3.934270702E-3,4.231636971E-2,-1.219536178E-2
2.054993933E2,3.191053867E-3,3.552221507E-2,-1.418954320E-2
2.055093293E2,6.011075340E-3,2.780250832E-2,-1.549875364E-2
2.055192643E2,6.719433703E-3,2.400401980E-2,-1.444801781E-2
2.055291993E2,5.547909066E-3,1.750111580E-2,-1.419954468E-2
2.055391353E2,1.709461212E-3,4.903247580E-3,-1.900428347E-2
2.055490703E2,1.665784977E-3,6.456524134E-4,-1.984424517E-2
2.055590053E2,1.138464548E-3,-7.481537759E-4,-1.869434863E-2
2.055689413E2,1.433542930E-3,2.393843606E-3,-1.562265866E-2
2.055788763E2,-1.145115122E-3,4.790728446E-3,-1.556350384E-2
2.055888113E2,1.313379034E-4,6.572357379E-4,-1.515257824E-2
2.055987473E2,-3.343615681E-3,-7.024548482E-3,-1.632991806E-2
2.056086823E2,-4.052283242E-3,-1.355195604E-2,-1.830198988E-2
2.056186183E2,-4.397409037E-3,-1.820275746E-2,-1.621506363E-2
2.056285533E2,-3.194991499E-3,-3.114465438E-2,-1.796342991E-2
2.056384883E2,-4.611854441E-3,-3.203457966E-2,-1.764247194E-2
2.056484243E2,-3.952988423E-3,-2.106395550E-2,-1.725764573E-2
2.056583593E2,-3.287361935E-3,-1.897398941E-2,-1.527535077E-2
2.056682943E2,-2.595473081E-3,-1.059248950E-2,-9.763938375E-3
2.056782303E2,-3.420198336E-4,-7.808807306E-3,-6.018610671E-3
2.056881653E2,-2.641392872E-3,-1.000212505E-4,9.857693221E-4
2.056981003E2,-3.589866683E-3,1.693286002E-3,3.819892881E-3
2.057080363E2,-7.092457265E-3,-1.479071565E-3,4.293935373E-3
2.057179713E2,-8.343362249E-3,-4.139445722E-3,2.847376745E-4
2.057279063E2,-1.392082218E-2,-1.154782716E-2,-1.153103076E-3
2.057378423E2,-1.518724579E-2,-1.480804663E-2,-5.032864399E-3
2.057477773E2,-1.642641425E-2,-1.651113853E-2,-6.667246111E-3
2.057577123E2,-1.548893657E-2,-1.447755843E-2,-3.361563664E-3
2.057676483E2,-1.711772382E-2,-1.120080519E-2,-2.640645951E-3
2.057775833E2,-1.487689558E-2,-3.134102095E-3,1.648955513E-4
2.057875183E2,-1.171838772E-2,4.048443399E-3,2.727655461E-3
2.057974543E2,-1.190036722E-2,1.699778996E-2,8.718652651E-3
2.058073893E2,-9.799133986E-3,2.152276784E-2,1.152162999E-2
2.058173253E2,-9.850802831E-3,2.132252790E-2,1.024542470E-2
2.058272603E2,-6.564996205E-3,1.826681569E-2,8.694931865E-3
2.058371953E2,-5.278669298E-3,1.973169856E-2,7.415091153E-3
2.058471313E2,-5.607303232E-3,1.760969125E-2,9.069979191E-3
2.058570663E2,-4.292108119E-3,1.698867418E-2,5.645191297E-3
2.058670013E2,-3.558140248E-3,1.585709676E-2,9.007431567E-3
2.058769373E2,2.920022234E-4,1.820380799E-2,1.203218661E-2
2.058868723E2,1.281100325E-3,2.578981966E-2,1.255309954E-2
2.058968073E2,1.504318789E-4,2.846192941E-2,1.288062241E-2
